	msp_0019	msp_0023	msp_0041	msp_0128	msp_0141	msp_0293	msp_0351	msp_0377	msp_0436	msp_1126
O2.UC35-1_GL0145060	0	1	0	0	0	0	0	0	0	0
Unknow_GL0080614	0	1	0	0	0	0	0	0	0	0
MH0196_GL0102218	0	1	0	0	0	0	0	0	0	0
HD-21:gene_id_42353	0	1	0	0	0	0	0	0	0	0
V1.FI20_GL0231594	0	1	0	0	0	0	0	0	0	0
RA12_contig:gene_id_13014	0	1	0	0	0	0	0	0	0	0
V1.CD1-0-PN_GL0073475	0	1	0	0	0	0	0	0	0	0
O2.UC6-1_GL0074349	0	1	0	0	0	0	0	0	0	0
DLF005_GL0048170	0	1	0	0	0	0	0	0	0	0
V1.UC7-0_GL0041127	0	1	0	0	0	0	0	0	0	0
MH0191_GL0016861	0	1	0	0	0	0	0	0	0	0
V1.UC1-0_GL0034704	0	1	0	0	0	0	0	0	0	0
MH0013_GL0004332	0	1	0	0	0	0	0	0	0	0
MH0013_GL0035724	0	1	0	0	0	0	0	0	0	0
MH0387_GL0095475	0	1	0	0	0	0	0	0	0	0
L45_gene_15829	0	1	0	0	0	0	0	0	0	0
SRA00_contig:gene_id_70098	0	1	0	0	0	0	0	0	0	0
L35_gene_30577	0	1	0	0	0	0	0	0	0	0
BGI002A_GL0012120	0	1	0	0	0	0	0	0	0	0
N028A_GL0068204	0	1	0	0	0	0	0	0	0	0
DLF005_GL0003114	0	1	0	0	0	0	0	0	0	0
V1.FI32_GL0047819	0	1	0	0	0	0	0	0	0	0
MH0061_GL0004578	0	1	0	0	0	0	0	0	0	0
V1.UC33-0_GL0014778	0	1	0	0	0	0	0	0	0	0
MH0355_GL0083426	0	1	0	0	0	0	0	0	0	0
AS62:gene_id_25064	0	1	0	0	0	0	0	0	0	0
L105_gene_42709	0	1	0	0	0	0	0	0	0	0
H103_gene_86318	0	1	0	0	0	0	0	0	0	0
T2D-19A_GL0066649	0	1	0	0	0	0	0	0	0	0
763577454-stool1_GL0195308	0	1	0	0	0	0	0	0	0	0
AS6:gene_id_59536	0	1	0	0	0	0	0	0	0	0
MH0411_GL0162653	0	1	0	0	0	0	0	0	0	0
MH0128_GL0069469	0	1	0	0	0	0	0	0	0	0
158337416-stool2_GL0007248	0	1	0	0	0	0	0	0	0	0
RA05_contig:gene_id_125724	0	1	0	0	0	0	0	0	0	0
MH0227_GL0016565	0	1	0	0	0	0	0	0	0	0
T2D-13A_GL0029553	0	1	0	0	0	0	0	0	0	0
763496533-stool1_GL0178537	0	1	0	0	0	0	0	0	0	0
V1.FI18_GL0123035	0	1	0	0	0	0	0	0	0	0
H80_gene_78401	0	1	0	0	0	0	0	0	0	0
MH0403_GL0005918	0	1	0	0	0	0	0	0	0	0
158944319-stool2_GL0070291	0	1	0	0	0	0	0	0	0	0
L123_gene_17241	0	1	0	0	0	0	0	0	0	0
H95_gene_5594	0	1	0	0	0	0	0	0	0	0
MH0116_GL0124313	0	1	0	0	0	0	0	0	0	0
AS136:gene_id_13437	0	1	0	0	0	0	0	0	0	0
O2.UC26-2_GL0005989	0	1	0	0	0	0	0	0	0	0
MH0011_GL0064877	0	1	0	0	0	0	0	0	0	0
L78_gene_23870	0	1	0	0	0	0	0	0	0	0
MH0198_GL0037544	0	1	0	0	0	0	0	0	0	0
V1.CD38-0_GL0089829	0	1	0	0	0	0	0	0	0	0
765560005-stool1_GL0040191	0	1	0	0	0	0	0	0	0	0
T2D-48A_GL0061226	0	1	0	0	0	0	0	0	0	0
N104A_GL0083626	0	1	0	0	0	0	0	0	0	0
RA13_contig:gene_id_53784	0	1	0	0	0	0	0	0	0	0
AS11:gene_id_55604	0	1	0	0	0	0	0	0	0	0
L10_gene_6680	0	1	0	0	0	0	0	0	0	0
MH0068_GL0023156	0	1	0	0	0	0	0	0	0	0
V1.CD25-4_GL0103683	0	1	0	0	0	0	0	0	0	0
O2.UC55-2_GL0000561	0	1	0	0	0	0	0	0	0	0
HD-21:gene_id_49323	0	1	0	0	0	0	0	0	0	0
MH0147_GL0013896	0	1	0	0	0	0	0	0	0	0
O2.UC9-2_GL0136084	0	1	0	0	0	0	0	0	0	0
MH0377_GL0218582	0	1	0	0	0	0	0	0	0	0
MH0411_GL0023868	0	1	0	0	0	0	0	0	0	0
L49_gene_55383	0	1	0	0	0	0	0	0	0	0
H78_gene_871	0	1	0	0	0	0	0	0	0	0
T2D-127A_GL0009823	0	1	0	0	0	0	0	0	0	0
MH0323_GL0130453	0	1	0	0	0	0	0	0	0	0
MH0076_GL0006516	0	1	0	0	0	0	0	0	0	0
MH0274_GL0047928	0	1	0	0	0	0	0	0	0	0
T2D-173A_GL0057583	0	1	0	0	0	0	0	0	0	0
V1.CD38-0_GL0129937	0	1	0	0	0	0	0	0	0	0
V1.UC17-2_GL0138999	0	1	0	0	0	0	0	0	0	0
V1.UC26-0_GL0082126	0	1	0	0	0	0	0	0	0	0
H103_gene_103711	0	1	0	0	0	0	0	0	0	0
MH0271_GL0087305	0	1	0	0	0	0	0	0	0	0
H2_gene_22320	0	1	0	0	0	0	0	0	0	0
H78_gene_9820	0	1	0	0	0	0	0	0	0	0
MH0267_GL0111375	0	1	0	0	0	0	0	0	0	0
RA14_contig:gene_id_11712	0	1	0	0	0	0	0	0	0	0
SZEY-39A_GL0077323	0	1	0	0	0	0	0	0	0	0
MH0013_GL0001692	0	1	0	0	0	0	0	0	0	0
MH0406_GL0147645	0	1	0	0	0	0	0	0	0	0
NOF001_GL0000405	0	1	0	0	0	0	0	0	0	0
O2.UC47-2_GL0036418	0	1	0	0	0	0	0	0	0	0
O2.UC58-0_GL0123344	0	1	0	0	0	0	0	0	0	0
V1.FI11_GL0024453	0	1	0	0	0	0	0	0	0	0
MH0441_GL0078936	0	1	0	0	0	0	0	0	0	0
MH0013_GL0029863	0	1	0	0	0	0	0	0	0	0
SRA02_contig:gene_id_384894	0	1	0	0	0	0	0	0	0	0
O2.UC9-1_GL0067287	0	1	0	0	0	0	0	0	0	0
H29_gene_51837	0	1	0	0	0	0	0	0	0	0
V1.FI13_GL0003364	0	1	0	0	0	0	0	0	0	0
V1.FI36_GL0196057	0	1	0	0	0	0	0	0	0	0
MH0174_GL0077391	0	1	0	0	0	0	0	0	0	0
MH0375_GL0098528	0	1	0	0	0	0	0	0	0	0
MH0287_GL0072716	0	1	0	0	0	0	0	0	0	0
O2.UC3-1_GL0006213	0	1	0	0	0	0	0	0	0	0
SRA01_contig:gene_id_44684	0	1	0	0	0	0	0	0	0	0
N006A_GL0025151	0	1	0	0	0	0	0	0	0	0
DOM001_GL0067054	0	1	0	0	0	0	0	0	0	0
MH0013_GL0010252	0	1	0	0	0	0	0	0	0	0
MH0127_GL0024995	0	1	0	0	0	0	0	0	0	0
T2D-31A_GL0010359	0	1	0	0	0	0	0	0	0	0
MH0127_GL0050127	0	1	0	0	0	0	0	0	0	0
RA14_contig:gene_id_12836	0	1	0	0	0	0	0	0	0	0
MH0406_GL0060919	0	1	0	0	0	0	0	0	0	0
158944319-stool1_GL0005828	0	1	0	0	0	0	0	0	0	0
T2D-87A_GL0042127	0	1	0	0	0	0	0	0	0	0
L70_gene_44481	0	1	0	0	0	0	0	0	0	0
RA10_contig:gene_id_8493	0	1	0	0	0	0	0	0	0	0
MH0123_GL0128987	0	1	0	0	0	0	0	0	0	0
RA10_contig:gene_id_23630	0	1	0	0	0	0	0	0	0	0
L75_gene_41262	0	1	0	0	0	0	0	0	0	0
H2_gene_28591	0	1	0	0	0	0	0	0	0	0
158944319-stool2_GL0012955	0	1	0	0	0	0	0	0	0	0
L32_gene_11261	0	1	0	0	0	0	0	0	0	0
O2.UC9-1_GL0196619	0	1	0	0	0	0	0	0	0	0
T2D-41A_GL0089693	0	1	0	0	0	0	0	0	0	0
T2D-107A_GL0015064	0	1	0	0	0	0	0	0	0	0
MH0149_GL0101186	0	1	0	0	0	0	0	0	0	0
V1.CD6-4_GL0161326	0	1	0	0	0	0	0	0	0	0
NLF008_GL0061929	0	1	0	0	0	0	0	0	0	0
N088A_GL0119151	0	1	0	0	0	0	0	0	0	0
MH0013_GL0009113	0	1	0	0	0	0	0	0	0	0
V1.FI12_GL0011910	0	1	0	0	0	0	0	0	0	0
L96_gene_44102	0	1	0	0	0	0	0	0	0	0
NOM023_GL0005960	0	1	0	0	0	0	0	0	0	0
MH0060_GL0064459	0	1	0	0	0	0	0	0	0	0
MH0149_GL0056811	0	1	0	0	0	0	0	0	0	0
HD-78:gene_id_26929	0	1	0	0	0	0	0	0	0	0
MH0187_GL0105622	0	1	0	0	0	0	0	0	0	0
MH0153_GL0098869	0	1	0	0	0	0	0	0	0	0
O2.UC44-1_GL0003081	0	1	0	0	0	0	0	0	0	0
L103_gene_104963	0	1	0	0	0	0	0	0	0	0
V1.UC11-0_GL0088217	0	1	0	0	0	0	0	0	0	0
V1.UC4-5_GL0118712	0	1	0	0	0	0	0	0	0	0
Unknow_GL0132021	0	1	0	0	0	0	0	0	0	0
L65_gene_103839	0	1	0	0	0	0	0	0	0	0
L55_gene_138317	0	1	0	0	0	0	0	0	0	0
MH0021_GL0051162	0	1	0	0	0	0	0	0	0	0
HD-71:gene_id_23291	0	1	0	0	0	0	0	0	0	0
V1.CD34-0_GL0146985	0	1	0	0	0	0	0	0	0	0
MH0442_GL0022958	0	1	0	0	0	0	0	0	0	0
AS22:gene_id_51349	0	1	0	0	0	0	0	0	0	0
V1.UC2-4_GL0005119	0	1	0	0	0	0	0	0	0	0
160603188-stool1_GL0067049	0	1	0	0	0	0	0	0	0	0
765074482-stool2_GL0062082	0	1	0	0	0	0	0	0	0	0
N006A_GL0030762	0	1	0	0	0	0	0	0	0	0
V1.UC13-0_GL0036894	0	1	0	0	0	0	0	0	0	0
MH0443_GL0094528	0	1	0	0	0	0	0	0	0	0
DLM011_GL0004335	0	1	0	0	0	0	0	0	0	0
MH0351_GL0116668	0	1	0	0	0	0	0	0	0	0
MH0211_GL0170431	0	1	0	0	0	0	0	0	0	0
MH0099_GL0060857	0	1	0	0	0	0	0	0	0	0
706846339-stool1_GL0022853	0	1	0	0	0	0	0	0	0	0
NLM028_GL0058502	0	1	0	0	0	0	0	0	0	0
O2.UC52-0_GL0063370	0	1	0	0	0	0	0	0	0	0
159611913-stool2_GL0061183	0	1	0	0	0	0	0	0	0	0
O2.UC34-0_GL0029428	0	1	0	0	0	0	0	0	0	0
MH0387_GL0106740	0	1	0	0	0	0	0	0	0	0
V1.CD22-0_GL0156200	0	1	0	0	0	0	0	0	0	0
L49_gene_55384	0	1	0	0	0	0	0	0	0	0
V1.CD43-0_GL0111583	0	1	0	0	0	0	0	0	0	0
O2.UC21-1_GL0116262	0	1	0	0	0	0	0	0	0	0
NOM023_GL0017836	0	1	0	0	0	0	0	0	0	0
RA02_contig:gene_id_192764	0	1	0	0	0	0	0	0	0	0
DOM014_GL0026475	0	1	0	0	0	0	0	0	0	0
MH0191_GL0143254	0	1	0	0	0	0	0	0	0	0
MH0025_GL0024942	0	1	0	0	0	0	0	0	0	0
MH0361_GL0075768	0	1	0	0	0	0	0	0	0	0
MH0433_GL0073485	0	1	0	0	0	0	0	0	0	0
MH0127_GL0042242	0	1	0	0	0	0	0	0	0	0
V1.CD2-0-PT_GL0075953	0	1	0	0	0	0	0	0	0	0
MH0026_GL0054990	0	1	0	0	0	0	0	0	0	0
O2.UC56-2_GL0057424	0	1	0	0	0	0	0	0	0	0
O2.UC41-0_GL0008722	0	1	0	0	0	0	0	0	0	0
NOF012_GL0017451	0	1	0	0	0	0	0	0	0	0
MH0013_GL0009957	0	1	0	0	0	0	0	0	0	0
158337416-stool2_GL0010576	0	1	0	0	0	0	0	0	0	0
MH0391_GL0047349	0	1	0	0	0	0	0	0	0	0
O2.UC60-2_GL0119994	0	1	0	0	0	0	0	0	0	0
MH0060_GL0060966	0	1	0	0	0	0	0	0	0	0
MH0244_GL0003110	0	1	0	0	0	0	0	0	0	0
MH0120_GL0027761	0	1	0	0	0	0	0	0	0	0
MH0450_GL0103079	0	1	0	0	0	0	0	0	0	0
MH0322_GL0119385	0	1	0	0	0	0	0	0	0	0
O2.UC35-1_GL0087319	0	1	0	0	0	0	0	0	0	0
V1.CD38-0_GL0171166	0	1	0	0	0	0	0	0	0	0
O2.UC31-0_GL0130162	0	1	0	0	0	0	0	0	0	0
AS121:gene_id_84044	0	1	0	0	0	0	0	0	0	0
764042746-stool2_GL0050288	0	1	0	0	0	0	0	0	0	0
V1.FI06_GL0221450	0	1	0	0	0	0	0	0	0	0
NOM015_GL0039840	0	1	0	0	0	0	0	0	0	0
ED10A_GL0044469	0	1	0	0	0	0	0	0	0	0
AS119:gene_id_33298	0	1	0	0	0	0	0	0	0	0
DOM016_GL0062752	0	1	0	0	0	0	0	0	0	0
O2.UC41-2_GL0017781	0	1	0	0	0	0	0	0	0	0
MH0040_GL0043393	0	1	0	0	0	0	0	0	0	0
O2.UC35-1_GL0073524	0	1	0	0	0	0	0	0	0	0
N001A_GL0013170	0	1	0	0	0	0	0	0	0	0
159611913-stool2_GL0041548	0	1	0	0	0	0	0	0	0	0
T2D-12A_GL0027071	0	1	0	0	0	0	0	0	0	0
O2.UC55-2_GL0138959	0	1	0	0	0	0	0	0	0	0
MH0028_GL0079982	0	1	0	0	0	0	0	0	0	0
MH0122_GL0022872	0	1	0	0	0	0	0	0	0	0
V1.UC22-1_GL0025041	0	1	0	0	0	0	0	0	0	0
L105_gene_57013	0	1	0	0	0	0	0	0	0	0
MH0061_GL0059151	0	1	0	0	0	0	0	0	0	0
V1.CD45-0_GL0082815	0	1	0	0	0	0	0	0	0	0
L96_gene_39675	0	1	0	0	0	0	0	0	0	0
O2.UC41-2_GL0048840	0	1	0	0	0	0	0	0	0	0
MH0013_GL0029156	0	1	0	0	0	0	0	0	0	0
O2.UC3-2_GL0020892	0	1	0	0	0	0	0	0	0	0
HD-15:gene_id_102072	0	1	0	0	0	0	0	0	0	0
158337416-stool2_GL0014923	0	1	0	0	0	0	0	0	0	0
MH0059_GL0092948	0	1	0	0	0	0	0	0	0	0
O2.UC56-2_GL0095344	0	1	0	0	0	0	0	0	0	0
MH0059_GL0025351	0	1	0	0	0	0	0	0	0	0
N022A_GL0114297	0	1	0	0	0	0	0	0	0	0
L80_gene_22907	0	1	0	0	0	0	0	0	0	0
MH0115_GL0109524	0	1	0	0	0	0	0	0	0	0
550534656-stool1_GL0048979	0	1	0	0	0	0	0	0	0	0
T2D-51A_GL0005697	0	1	0	0	0	0	0	0	0	0
HD-32:gene_id_34641	0	1	0	0	0	0	0	0	0	0
MH0272_GL0038394	0	1	0	0	0	0	0	0	0	0
MH0025_GL0084700	0	1	0	0	0	0	0	0	0	0
MH0191_GL0023562	0	1	0	0	0	0	0	0	0	0
AS40:gene_id_51091	0	1	0	0	0	0	0	0	0	0
L40_gene_74087	0	1	0	0	0	0	0	0	0	0
DLM002_GL0075480	0	1	0	0	0	0	0	0	0	0
MH0246_GL0077420	0	1	0	0	0	0	0	0	0	0
MH0153_GL0117428	0	1	0	0	0	0	0	0	0	0
V1.UC1-0_GL0038026	0	1	0	0	0	0	0	0	0	0
159611913-stool2_GL0056858	0	1	0	0	0	0	0	0	0	0
MH0426_GL0002477	0	1	0	0	0	0	0	0	0	0
HD-65:gene_id_71142	0	1	0	0	0	0	0	0	0	0
MH0426_GL0022887	0	1	0	0	0	0	0	0	0	0
T2D-78A_GL0017492	0	1	0	0	0	0	0	0	0	0
763597684-stool1_GL0056376	0	1	0	0	0	0	0	0	0	0
MH0013_GL0016167	0	1	0	0	0	0	0	0	0	0
V1.UC47-4_GL0085553	0	1	0	0	0	0	0	0	0	0
L44_gene_40332	0	1	0	0	0	0	0	0	0	0
AS121:gene_id_52101	0	1	0	0	0	0	0	0	0	0
N088A_GL0148968	0	1	0	0	0	0	0	0	0	0
MH0134_GL0020952	0	1	0	0	0	0	0	0	0	0
T2D-73A_GL0040627	0	1	0	0	0	0	0	0	0	0
MH0192_GL0131330	0	1	0	0	0	0	0	0	0	0
O2.UC3-2_GL0006218	0	1	0	0	0	0	0	0	0	0
675950834-stool1_GL0068317	0	1	0	0	0	0	0	0	0	0
DOM014_GL0026554	0	1	0	0	0	0	0	0	0	0
V1.UC2-0_GL0013958	0	1	0	0	0	0	0	0	0	0
RA10_contig:gene_id_9044	0	1	0	0	0	0	0	0	0	0
MH0044_GL0049800	0	1	0	0	0	0	0	0	0	0
DOM012_GL0052946	0	1	0	0	0	0	0	0	0	0
O2.UC44-0_GL0043344	0	1	0	0	0	0	0	0	0	0
MH0104_GL0049002	0	1	0	0	0	0	0	0	0	0
N052A_GL0048276	0	1	0	0	0	0	0	0	0	0
Unknow_GL0169779	0	1	0	0	0	0	0	0	0	0
T2D-109A_GL0116097	0	1	0	0	0	0	0	0	0	0
DLF005_GL0071921	0	1	0	0	0	0	0	0	0	0
NOM010_GL0073072	0	1	0	0	0	0	0	0	0	0
HD-45:gene_id_5294	0	1	0	0	0	0	0	0	0	0
T2D-11A_GL0148844	0	1	0	0	0	0	0	0	0	0
O2.UC48-0_GL0271405	0	1	0	0	0	0	0	0	0	0
MH0104_GL0019613	0	1	0	0	0	0	0	0	0	0
MH0368_GL0141201	0	1	0	0	0	0	0	0	0	0
L109_gene_71286	0	1	0	0	0	0	0	0	0	0
L55_gene_101422	0	1	0	0	0	0	0	0	0	0
DOM014_GL0032064	0	1	0	0	0	0	0	0	0	0
O2.UC6-2_GL0070606	0	1	0	0	0	0	0	0	0	0
L68_gene_31870	0	1	0	0	0	0	0	0	0	0
MH0429_GL0113990	0	1	0	0	0	0	0	0	0	0
NOF001_GL0026358	0	1	0	0	0	0	0	0	0	0
AS62:gene_id_56414	0	1	0	0	0	0	0	0	0	0
Unknow_GL0177771	0	1	0	0	0	0	0	0	0	0
SRA01_contig:gene_id_420331	0	1	0	0	0	0	0	0	0	0
V1.CD1-0-PN_GL0003710	0	1	0	0	0	0	0	0	0	0
SZEY-58A_GL0084010	0	1	0	0	0	0	0	0	0	0
MH0099_GL0002998	0	1	0	0	0	0	0	0	0	0
O2.UC32-1_GL0175394	0	1	0	0	0	0	0	0	0	0
159490532-stool2_GL0053827	0	1	0	0	0	0	0	0	0	0
O2.UC3-0_GL0099636	0	1	0	0	0	0	0	0	0	0
MH0267_GL0058402	0	1	0	0	0	0	0	0	0	0
AS11:gene_id_46594	0	1	0	0	0	0	0	0	0	0
HD-21:gene_id_19048	0	1	0	0	0	0	0	0	0	0
MH0024_GL0030332	0	1	0	0	0	0	0	0	0	0
AS11:gene_id_56461	0	1	0	0	0	0	0	0	0	0
MH0364_GL0139218	0	1	0	0	0	0	0	0	0	0
MH0040_GL0000370	0	1	0	0	0	0	0	0	0	0
NOM016_GL0026534	0	1	0	0	0	0	0	0	0	0
RA05_contig:gene_id_114501	0	1	0	0	0	0	0	0	0	0
MH0206_GL0032973	0	1	0	0	0	0	0	0	0	0
O2.UC52-0_GL0064684	0	1	0	0	0	0	0	0	0	0
MH0066_GL0025572	0	1	0	0	0	0	0	0	0	0
AS40:gene_id_18421	0	1	0	0	0	0	0	0	0	0
HD-66:gene_id_52109	0	1	0	0	0	0	0	0	0	0
MH0244_GL0145374	0	1	0	0	0	0	0	0	0	0
H15_gene_78499	0	1	0	0	0	0	0	0	0	0
MH0026_GL0027248	0	1	0	0	0	0	0	0	0	0
MH0050_GL0010686	0	1	0	0	0	0	0	0	0	0
MH0167_GL0059998	0	1	0	0	0	0	0	0	0	0
O2.UC21-2_GL0052378	0	1	0	0	0	0	0	0	0	0
MH0059_GL0104678	0	1	0	0	0	0	0	0	0	0
T2D-6A_GL0129142	0	1	0	0	0	0	0	0	0	0
AS40:gene_id_93052	0	1	0	0	0	0	0	0	0	0
MH0107_GL0067145	0	1	0	0	0	0	0	0	0	0
MH0451_GL0032467	0	1	0	0	0	0	0	0	0	0
AS84:gene_id_13582	0	1	0	0	0	0	0	0	0	0
H31_gene_43578	0	1	0	0	0	0	0	0	0	0
L105_gene_21950	0	1	0	0	0	0	0	0	0	0
MH0145_GL0012011	0	1	0	0	0	0	0	0	0	0
SRA03_contig:gene_id_403281	0	1	0	0	0	0	0	0	0	0
MH0139_GL0122333	0	1	0	0	0	0	0	0	0	0
O2.UC50-0_GL0211284	0	1	0	0	0	0	0	0	0	0
765074482-stool2_GL0075176	0	1	0	0	0	0	0	0	0	0
O2.UC36-1_GL0048196	0	1	0	0	0	0	0	0	0	0
V1.UC52-1_GL0162620	0	1	0	0	0	0	0	0	0	0
MH0392_GL0076615	0	1	0	0	0	0	0	0	0	0
T2D-59A_GL0056897	0	1	0	0	0	0	0	0	0	0
MH0102_GL0134517	0	1	0	0	0	0	0	0	0	0
159227541-stool1_GL0047322	0	1	0	0	0	0	0	0	0	0
AS121:gene_id_83937	0	1	0	0	0	0	0	0	0	0
V1.UC7-0_GL0010493	0	1	0	0	0	0	0	0	0	0
V1.UC26-0_GL0137035	0	1	0	0	0	0	0	0	0	0
V1.UC22-1_GL0133792	0	1	0	0	0	0	0	0	0	0
L30_gene_25161	0	0	1	0	0	0	0	0	0	0
N031A_GL0016155	0	0	1	0	0	0	0	0	0	0
MH0001_GL0001692	0	0	1	0	0	0	0	0	0	0
L114_gene_5551	0	0	1	0	0	0	0	0	0	0
H13_gene_2151	0	0	1	0	0	0	0	0	0	0
V1.FI27_GL0016465	0	0	1	0	0	0	0	0	0	0
H24_gene_13069	0	0	1	0	0	0	0	0	0	0
HD-17:gene_id_10459	0	0	1	0	0	0	0	0	0	0
AS17:gene_id_14568	0	0	1	0	0	0	0	0	0	0
HD-14:gene_id_7505	0	0	1	0	0	0	0	0	0	0
AS17:gene_id_666	0	0	1	0	0	0	0	0	0	0
MH0001_GL0004018	0	0	1	0	0	0	0	0	0	0
MH0078_GL0021534	0	0	1	0	0	0	0	0	0	0
HD-23:gene_id_13054	0	0	1	0	0	0	0	0	0	0
MH0001_GL0002089	0	0	1	0	0	0	0	0	0	0
AS26:gene_id_16521	0	0	1	0	0	0	0	0	0	0
L63_gene_65130	0	0	1	0	0	0	0	0	0	0
Unknow_GL0010324	0	0	1	0	0	0	0	0	0	0
MH0402_GL0143591	0	0	1	0	0	0	0	0	0	0
AS57:gene_id_5712	0	0	1	0	0	0	0	0	0	0
H93_gene_23908	0	0	1	0	0	0	0	0	0	0
MH0001_GL0016005	0	0	1	0	0	0	0	0	0	0
O2.UC43-1_GL0051272	0	0	1	0	0	0	0	0	0	0
HD-15:gene_id_28284	0	0	1	0	0	0	0	0	0	0
H75_gene_5344	0	0	1	0	0	0	0	0	0	0
RA05_contig:gene_id_68207	0	0	1	0	0	0	0	0	0	0
MH0001_GL0016910	0	0	1	0	0	0	0	0	0	0
MH0244_GL0143596	0	0	1	0	0	0	0	0	0	0
HD-17:gene_id_22175	0	0	1	0	0	0	0	0	0	0
HD-32:gene_id_7866	0	0	1	0	0	0	0	0	0	0
L30_gene_3239	0	0	1	0	0	0	0	0	0	0
SRA00_contig:gene_id_232650	0	0	1	0	0	0	0	0	0	0
V1.UC58-0_GL0129881	0	0	1	0	0	0	0	0	0	0
AS127:gene_id_886	0	0	1	0	0	0	0	0	0	0
MH0001_GL0019216	0	0	1	0	0	0	0	0	0	0
MH0049_GL0025200	0	0	1	0	0	0	0	0	0	0
MH0018_GL0004191	0	0	1	0	0	0	0	0	0	0
MH0429_GL0155644	0	0	1	0	0	0	0	0	0	0
V1.UC12-0_GL0042969	0	0	1	0	0	0	0	0	0	0
675950834-stool1_GL0002179	0	0	1	0	0	0	0	0	0	0
HD-41:gene_id_6959	0	0	1	0	0	0	0	0	0	0
MH0001_GL0020826	0	0	1	0	0	0	0	0	0	0
MH0005_GL0010696	0	0	1	0	0	0	0	0	0	0
L101_gene_8911	0	0	1	0	0	0	0	0	0	0
MH0001_GL0015030	0	0	1	0	0	0	0	0	0	0
MH0046_GL0022410	0	0	1	0	0	0	0	0	0	0
AS46:gene_id_26	0	0	1	0	0	0	0	0	0	0
AS51:gene_id_47566	0	0	1	0	0	0	0	0	0	0
MH0009_GL0034627	0	0	1	0	0	0	0	0	0	0
MH0001_GL0003874	0	0	1	0	0	0	0	0	0	0
O2.UC43-1_GL0031384	0	0	1	0	0	0	0	0	0	0
H93_gene_23905	0	0	1	0	0	0	0	0	0	0
HD-56:gene_id_2111	0	0	1	0	0	0	0	0	0	0
159632143-stool1_GL0146816	0	0	1	0	0	0	0	0	0	0
MH0454_GL0037222	0	0	1	0	0	0	0	0	0	0
L92_gene_25682	0	0	1	0	0	0	0	0	0	0
MH0005_GL0012923	0	0	1	0	0	0	0	0	0	0
H88_gene_25185	0	0	1	0	0	0	0	0	0	0
MH0078_GL0030470	0	0	1	0	0	0	0	0	0	0
L114_gene_20646	0	0	1	0	0	0	0	0	0	0
764224817-stool2_GL0051516	0	0	1	0	0	0	0	0	0	0
V1.FI07_GL0155949	0	0	1	0	0	0	0	0	0	0
MH0009_GL0066828	0	0	1	0	0	0	0	0	0	0
AS132:gene_id_4874	0	0	1	0	0	0	0	0	0	0
L13_gene_82440	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_26642	0	0	1	0	0	0	0	0	0	0
MH0078_GL0026566	0	0	1	0	0	0	0	0	0	0
AS57:gene_id_393	0	0	1	0	0	0	0	0	0	0
MH0001_GL0005970	0	0	1	0	0	0	0	0	0	0
HD-60:gene_id_61047	0	0	1	0	0	0	0	0	0	0
V1.UC4-0_GL0063981	0	0	1	0	0	0	0	0	0	0
158802708-stool2_GL0009855	0	0	1	0	0	0	0	0	0	0
SZEY-99A_GL0001854	0	0	1	0	0	0	0	0	0	0
AS6:gene_id_89500	0	0	1	0	0	0	0	0	0	0
764224817-stool2_GL0088891	0	0	1	0	0	0	0	0	0	0
MH0006_GL0147319	0	0	1	0	0	0	0	0	0	0
MH0006_GL0071905	0	0	1	0	0	0	0	0	0	0
V1.UC21-0_GL0025421	0	0	1	0	0	0	0	0	0	0
MH0001_GL0015521	0	0	1	0	0	0	0	0	0	0
AS121:gene_id_13698	0	0	1	0	0	0	0	0	0	0
L13_gene_91253	0	0	1	0	0	0	0	0	0	0
RA05_contig:gene_id_104310	0	0	1	0	0	0	0	0	0	0
H_P1_gene_311421	0	0	1	0	0	0	0	0	0	0
L62_gene_39969	0	0	1	0	0	0	0	0	0	0
MH0005_GL0008472	0	0	1	0	0	0	0	0	0	0
AS26:gene_id_17107	0	0	1	0	0	0	0	0	0	0
AS109:gene_id_7066	0	0	1	0	0	0	0	0	0	0
L80_gene_48071	0	0	1	0	0	0	0	0	0	0
T2D-195A_GL0070092	0	0	1	0	0	0	0	0	0	0
H93_gene_47824	0	0	1	0	0	0	0	0	0	0
H46_gene_144825	0	0	1	0	0	0	0	0	0	0
MH0001_GL0012374	0	0	1	0	0	0	0	0	0	0
MH0319_GL0137908	0	0	1	0	0	0	0	0	0	0
MH0063_GL0049496	0	0	1	0	0	0	0	0	0	0
MH0030_GL0014490	0	0	1	0	0	0	0	0	0	0
MH0006_GL0170461	0	0	1	0	0	0	0	0	0	0
L73_gene_45239	0	0	1	0	0	0	0	0	0	0
MH0084_GL0019455	0	0	1	0	0	0	0	0	0	0
SZEY-44A_GL0058216	0	0	1	0	0	0	0	0	0	0
AS57:gene_id_2466	0	0	1	0	0	0	0	0	0	0
V1.FI31_GL0011337	0	0	1	0	0	0	0	0	0	0
HD-14:gene_id_8149	0	0	1	0	0	0	0	0	0	0
MH0005_GL0007935	0	0	1	0	0	0	0	0	0	0
DLM027_GL0003370	0	0	1	0	0	0	0	0	0	0
L87_gene_1115	0	0	1	0	0	0	0	0	0	0
V1.UC12-4_GL0155117	0	0	1	0	0	0	0	0	0	0
AS31:gene_id_19985	0	0	1	0	0	0	0	0	0	0
